,dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std,true_value,bias
5539,dna,RandomForestClassifier,StratifiedKFold,5,accuracy,0.95260,0.00172,0.95250,0.00010
5540,dna,RandomForestClassifier,StratifiedKFold,10,accuracy,0.95410,0.00163,0.95250,0.00160
5541,dna,RandomForestClassifier,StratifiedShuffleSplit,2,accuracy,0.95174,0.01083,0.95250,-0.00076
5542,dna,RandomForestClassifier,StratifiedShuffleSplit,5,accuracy,0.94976,0.00676,0.95250,-0.00274
5543,dna,RandomForestClassifier,StratifiedShuffleSplit,10,accuracy,0.95194,0.00525,0.95250,-0.00056
5544,dna,RandomForestClassifier,CBDSCV,2,balanced_accuracy,0.94055,0.00269,0.94840,-0.00785
5545,dna,RandomForestClassifier,CBDSCV,5,balanced_accuracy,0.94716,0.00271,0.94840,-0.00124
5546,dna,RandomForestClassifier,CBDSCV,10,balanced_accuracy,0.94904,0.00278,0.94840,0.00064
5547,dna,RandomForestClassifier,CBDSCV_Mini,2,balanced_accuracy,0.94275,0.00331,0.94840,-0.00565
5548,dna,RandomForestClassifier,CBDSCV_Mini,5,balanced_accuracy,0.94894,0.00220,0.94840,0.00054
5549,dna,RandomForestClassifier,CBDSCV_Mini,10,balanced_accuracy,0.94997,0.00264,0.94840,0.00157
5550,dna,RandomForestClassifier,DBSCV,2,balanced_accuracy,0.94210,0.00313,0.94840,-0.00630
5551,dna,RandomForestClassifier,DBSCV,5,balanced_accuracy,0.94758,0.00245,0.94840,-0.00082
5552,dna,RandomForestClassifier,DBSCV,10,balanced_accuracy,0.94833,0.00290,0.94840,-0.00007
5553,dna,RandomForestClassifier,DOBSCV,2,balanced_accuracy,0.94011,0.00388,0.94840,-0.00829
5554,dna,RandomForestClassifier,DOBSCV,5,balanced_accuracy,0.94864,0.00290,0.94840,0.00024
5555,dna,RandomForestClassifier,DOBSCV,10,balanced_accuracy,0.94908,0.00287,0.94840,0.00068
5556,dna,RandomForestClassifier,KFold,2,balanced_accuracy,0.94127,0.00313,0.94840,-0.00713
5557,dna,RandomForestClassifier,KFold,5,balanced_accuracy,0.94916,0.00263,0.94840,0.00076
5558,dna,RandomForestClassifier,KFold,10,balanced_accuracy,0.95015,0.00274,0.94840,0.00175
5559,dna,RandomForestClassifier,ShuffleSplit,2,balanced_accuracy,0.95184,0.00698,0.94840,0.00344
5560,dna,RandomForestClassifier,ShuffleSplit,5,balanced_accuracy,0.94970,0.00625,0.94840,0.00130
5561,dna,RandomForestClassifier,ShuffleSplit,10,balanced_accuracy,0.94851,0.00526,0.94840,0.00011
5562,dna,RandomForestClassifier,StratifiedKFold,2,balanced_accuracy,0.94070,0.00310,0.94840,-0.00770
5563,dna,RandomForestClassifier,StratifiedKFold,5,balanced_accuracy,0.94785,0.00217,0.94840,-0.00055
5564,dna,RandomForestClassifier,StratifiedKFold,10,balanced_accuracy,0.94968,0.00192,0.94840,0.00128
5565,dna,RandomForestClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.94626,0.01283,0.94840,-0.00214
5566,dna,RandomForestClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.94486,0.00754,0.94840,-0.00354
5567,dna,RandomForestClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.94743,0.00601,0.94840,-0.00097
5568,dna,RandomForestClassifier,CBDSCV,2,f1,0.93999,0.00262,0.94570,-0.00571
5569,dna,RandomForestClassifier,CBDSCV,5,f1,0.94498,0.00280,0.94570,-0.00072
5570,dna,RandomForestClassifier,CBDSCV,10,f1,0.94626,0.00267,0.94570,0.00056
5571,dna,RandomForestClassifier,CBDSCV_Mini,2,f1,0.94245,0.00306,0.94570,-0.00325
5572,dna,RandomForestClassifier,CBDSCV_Mini,5,f1,0.94657,0.00190,0.94570,0.00087
5573,dna,RandomForestClassifier,CBDSCV_Mini,10,f1,0.94724,0.00234,0.94570,0.00154
5574,dna,RandomForestClassifier,DBSCV,2,f1,0.94151,0.00318,0.94570,-0.00419
5575,dna,RandomForestClassifier,DBSCV,5,f1,0.94534,0.00214,0.94570,-0.00036
5576,dna,RandomForestClassifier,DBSCV,10,f1,0.94575,0.00277,0.94570,0.00005
5577,dna,RandomForestClassifier,DOBSCV,2,f1,0.93972,0.00363,0.94570,-0.00598
5578,dna,RandomForestClassifier,DOBSCV,5,f1,0.94628,0.00266,0.94570,0.00058
5579,dna,RandomForestClassifier,DOBSCV,10,f1,0.94655,0.00315,0.94570,0.00085
5580,dna,RandomForestClassifier,KFold,2,f1,0.94076,0.00316,0.94570,-0.00494
5581,dna,RandomForestClassifier,KFold,5,f1,0.94682,0.00248,0.94570,0.00112
5582,dna,RandomForestClassifier,KFold,10,f1,0.94742,0.00257,0.94570,0.00172
5583,dna,RandomForestClassifier,ShuffleSplit,2,f1,0.94778,0.00705,0.94570,0.00208
5584,dna,RandomForestClassifier,ShuffleSplit,5,f1,0.94678,0.00633,0.94570,0.00108
5585,dna,RandomForestClassifier,ShuffleSplit,10,f1,0.94598,0.00536,0.94570,0.00028
5586,dna,RandomForestClassifier,StratifiedKFold,2,f1,0.94019,0.00294,0.94570,-0.00551
5587,dna,RandomForestClassifier,StratifiedKFold,5,f1,0.94578,0.00202,0.94570,0.00008
5588,dna,RandomForestClassifier,StratifiedKFold,10,f1,0.94761,0.00179,0.94570,0.00191
5589,dna,RandomForestClassifier,StratifiedShuffleSplit,2,f1,0.94415,0.01263,0.94570,-0.00155
5590,dna,RandomForestClassifier,StratifiedShuffleSplit,5,f1,0.94262,0.00763,0.94570,-0.00308
5591,dna,RandomForestClassifier,StratifiedShuffleSplit,10,f1,0.94512,0.00608,0.94570,-0.00058
5592,dna,RandomForestClassifier,CBDSCV,2,precision,0.94000,0.00267,0.94410,-0.00410
5593,dna,RandomForestClassifier,CBDSCV,5,precision,0.94348,0.00298,0.94410,-0.00062
5594,dna,RandomForestClassifier,CBDSCV,10,precision,0.94457,0.00273,0.94410,0.00047
5595,dna,RandomForestClassifier,CBDSCV_Mini,2,precision,0.94269,0.00293,0.94410,-0.00141
5596,dna,RandomForestClassifier,CBDSCV_Mini,5,precision,0.94491,0.00183,0.94410,0.00081
5597,dna,RandomForestClassifier,CBDSCV_Mini,10,precision,0.94554,0.00224,0.94410,0.00144
5598,dna,RandomForestClassifier,DBSCV,2,precision,0.94140,0.00330,0.94410,-0.00270
5599,dna,RandomForestClassifier,DBSCV,5,precision,0.94382,0.00199,0.94410,-0.00028
5600,dna,RandomForestClassifier,DBSCV,10,precision,0.94423,0.00272,0.94410,0.00013
5601,dna,RandomForestClassifier,DOBSCV,2,precision,0.93988,0.00352,0.94410,-0.00422
5602,dna,RandomForestClassifier,DOBSCV,5,precision,0.94472,0.00254,0.94410,0.00062
5603,dna,RandomForestClassifier,DOBSCV,10,precision,0.94499,0.00356,0.94410,0.00089
5604,dna,RandomForestClassifier,KFold,2,precision,0.94089,0.00342,0.94410,-0.00321
5605,dna,RandomForestClassifier,KFold,5,precision,0.94523,0.00238,0.94410,0.00113
5606,dna,RandomForestClassifier,KFold,10,precision,0.94580,0.00241,0.94410,0.00170
5607,dna,RandomForestClassifier,ShuffleSplit,2,precision,0.94493,0.00756,0.94410,0.00083
5608,dna,RandomForestClassifier,ShuffleSplit,5,precision,0.94513,0.00677,0.94410,0.00103
5609,dna,RandomForestClassifier,ShuffleSplit,10,precision,0.94454,0.00546,0.94410,0.00044
5610,dna,RandomForestClassifier,StratifiedKFold,2,precision,0.94023,0.00297,0.94410,-0.00387
5611,dna,RandomForestClassifier,StratifiedKFold,5,precision,0.94442,0.00202,0.94410,0.00032
5612,dna,RandomForestClassifier,StratifiedKFold,10,precision,0.94653,0.00182,0.94410,0.00243
5613,dna,RandomForestClassifier,StratifiedShuffleSplit,2,precision,0.94290,0.01242,0.94410,-0.00120
5614,dna,RandomForestClassifier,StratifiedShuffleSplit,5,precision,0.94133,0.00781,0.94410,-0.00277
5615,dna,RandomForestClassifier,StratifiedShuffleSplit,10,precision,0.94376,0.00617,0.94410,-0.00034
5616,dna,RandomForestClassifier,CBDSCV,2,recall,0.94055,0.00269,0.94840,-0.00785
5617,dna,RandomForestClassifier,CBDSCV,5,recall,0.94716,0.00271,0.94840,-0.00124
5618,dna,RandomForestClassifier,CBDSCV,10,recall,0.94904,0.00278,0.94840,0.00064
5619,dna,RandomForestClassifier,CBDSCV_Mini,2,recall,0.94275,0.00331,0.94840,-0.00565
5620,dna,RandomForestClassifier,CBDSCV_Mini,5,recall,0.94894,0.00220,0.94840,0.00054
5621,dna,RandomForestClassifier,CBDSCV_Mini,10,recall,0.94997,0.00264,0.94840,0.00157
5622,dna,RandomForestClassifier,DBSCV,2,recall,0.94210,0.00313,0.94840,-0.00630
5623,dna,RandomForestClassifier,DBSCV,5,recall,0.94758,0.00245,0.94840,-0.00082
5624,dna,RandomForestClassifier,DBSCV,10,recall,0.94833,0.00290,0.94840,-0.00007
5625,dna,RandomForestClassifier,DOBSCV,2,recall,0.94011,0.00388,0.94840,-0.00829
5626,dna,RandomForestClassifier,DOBSCV,5,recall,0.94864,0.00290,0.94840,0.00024
5627,dna,RandomForestClassifier,DOBSCV,10,recall,0.94908,0.00287,0.94840,0.00068
5628,dna,RandomForestClassifier,KFold,2,recall,0.94127,0.00313,0.94840,-0.00713
5629,dna,RandomForestClassifier,KFold,5,recall,0.94916,0.00263,0.94840,0.00076
5630,dna,RandomForestClassifier,KFold,10,recall,0.95015,0.00274,0.94840,0.00175
5631,dna,RandomForestClassifier,ShuffleSplit,2,recall,0.95184,0.00698,0.94840,0.00344
5632,dna,RandomForestClassifier,ShuffleSplit,5,recall,0.94970,0.00625,0.94840,0.00130
5633,dna,RandomForestClassifier,ShuffleSplit,10,recall,0.94851,0.00526,0.94840,0.00011
5634,dna,RandomForestClassifier,StratifiedKFold,2,recall,0.94070,0.00310,0.94840,-0.00770
5635,dna,RandomForestClassifier,StratifiedKFold,5,recall,0.94785,0.00217,0.94840,-0.00055
5636,dna,RandomForestClassifier,StratifiedKFold,10,recall,0.94968,0.00192,0.94840,0.00128
5637,dna,RandomForestClassifier,StratifiedShuffleSplit,2,recall,0.94626,0.01283,0.94840,-0.00214
5638,dna,RandomForestClassifier,StratifiedShuffleSplit,5,recall,0.94486,0.00754,0.94840,-0.00354
5639,dna,RandomForestClassifier,StratifiedShuffleSplit,10,recall,0.94743,0.00601,0.94840,-0.00097
5640,dna,SVC,CBDSCV,2,accuracy,0.95255,0.00324,0.96150,-0.00895
5641,dna,SVC,CBDSCV,5,accuracy,0.95883,0.00151,0.96150,-0.00267
5642,dna,SVC,CBDSCV,10,accuracy,0.95992,0.00224,0.96150,-0.00158
5643,dna,SVC,CBDSCV_Mini,2,accuracy,0.95327,0.00269,0.96150,-0.00823
5644,dna,SVC,CBDSCV_Mini,5,accuracy,0.95956,0.00197,0.96150,-0.00194
5645,dna,SVC,CBDSCV_Mini,10,accuracy,0.96142,0.00170,0.96150,-0.00008
5646,dna,SVC,DBSCV,2,accuracy,0.95371,0.00387,0.96150,-0.00779
5647,dna,SVC,DBSCV,5,accuracy,0.95953,0.00193,0.96150,-0.00197
5648,dna,SVC,DBSCV,10,accuracy,0.96039,0.00166,0.96150,-0.00111
5649,dna,SVC,DOBSCV,2,accuracy,0.95363,0.00234,0.96150,-0.00787
5650,dna,SVC,DOBSCV,5,accuracy,0.96000,0.00212,0.96150,-0.00150
5651,dna,SVC,DOBSCV,10,accuracy,0.96096,0.00211,0.96150,-0.00054
5652,dna,SVC,KFold,2,accuracy,0.95337,0.00273,0.96150,-0.00813
5653,dna,SVC,KFold,5,accuracy,0.96008,0.00171,0.96150,-0.00142
5654,dna,SVC,KFold,10,accuracy,0.96079,0.00148,0.96150,-0.00071
5655,dna,SVC,ShuffleSplit,2,accuracy,0.96150,0.00756,0.96150,-0.00000
5656,dna,SVC,ShuffleSplit,5,accuracy,0.96087,0.00544,0.96150,-0.00063
5657,dna,SVC,ShuffleSplit,10,accuracy,0.96000,0.00344,0.96150,-0.00150
5658,dna,SVC,StratifiedKFold,2,accuracy,0.95379,0.00351,0.96150,-0.00771
5659,dna,SVC,StratifiedKFold,5,accuracy,0.95986,0.00190,0.96150,-0.00164
5660,dna,SVC,StratifiedKFold,10,accuracy,0.96091,0.00140,0.96150,-0.00059
5661,dna,SVC,StratifiedShuffleSplit,2,accuracy,0.95766,0.00979,0.96150,-0.00384
5662,dna,SVC,StratifiedShuffleSplit,5,accuracy,0.95739,0.00519,0.96150,-0.00411
5663,dna,SVC,StratifiedShuffleSplit,10,accuracy,0.95906,0.00393,0.96150,-0.00244
5664,dna,SVC,CBDSCV,2,balanced_accuracy,0.94934,0.00445,0.96060,-0.01126
5665,dna,SVC,CBDSCV,5,balanced_accuracy,0.95737,0.00143,0.96060,-0.00323
5666,dna,SVC,CBDSCV,10,balanced_accuracy,0.95866,0.00227,0.96060,-0.00194
5667,dna,SVC,CBDSCV_Mini,2,balanced_accuracy,0.95023,0.00287,0.96060,-0.01037
5668,dna,SVC,CBDSCV_Mini,5,balanced_accuracy,0.95832,0.00221,0.96060,-0.00228
5669,dna,SVC,CBDSCV_Mini,10,balanced_accuracy,0.96031,0.00172,0.96060,-0.00029
5670,dna,SVC,DBSCV,2,balanced_accuracy,0.95105,0.00447,0.96060,-0.00955
5671,dna,SVC,DBSCV,5,balanced_accuracy,0.95798,0.00206,0.96060,-0.00262
5672,dna,SVC,DBSCV,10,balanced_accuracy,0.95924,0.00175,0.96060,-0.00136
5673,dna,SVC,DOBSCV,2,balanced_accuracy,0.95051,0.00305,0.96060,-0.01009
5674,dna,SVC,DOBSCV,5,balanced_accuracy,0.95857,0.00206,0.96060,-0.00203
5675,dna,SVC,DOBSCV,10,balanced_accuracy,0.95980,0.00236,0.96060,-0.00080
5676,dna,SVC,KFold,2,balanced_accuracy,0.95041,0.00289,0.96060,-0.01019
5677,dna,SVC,KFold,5,balanced_accuracy,0.95881,0.00177,0.96060,-0.00179
5678,dna,SVC,KFold,10,balanced_accuracy,0.95958,0.00188,0.96060,-0.00102
5679,dna,SVC,ShuffleSplit,2,balanced_accuracy,0.96108,0.00835,0.96060,0.00048
5680,dna,SVC,ShuffleSplit,5,balanced_accuracy,0.96000,0.00619,0.96060,-0.00060
5681,dna,SVC,ShuffleSplit,10,balanced_accuracy,0.95876,0.00351,0.96060,-0.00184
5682,dna,SVC,StratifiedKFold,2,balanced_accuracy,0.95090,0.00390,0.96060,-0.00970
5683,dna,SVC,StratifiedKFold,5,balanced_accuracy,0.95840,0.00189,0.96060,-0.00220
5684,dna,SVC,StratifiedKFold,10,balanced_accuracy,0.95970,0.00143,0.96060,-0.00090
5685,dna,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.95622,0.00926,0.96060,-0.00438
5686,dna,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.95612,0.00467,0.96060,-0.00448
5687,dna,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.95808,0.00433,0.96060,-0.00252
5688,dna,SVC,CBDSCV,2,f1,0.94670,0.00396,0.95700,-0.01030
5689,dna,SVC,CBDSCV,5,f1,0.95381,0.00162,0.95700,-0.00319
5690,dna,SVC,CBDSCV,10,f1,0.95495,0.00238,0.95700,-0.00205
5691,dna,SVC,CBDSCV_Mini,2,f1,0.94764,0.00283,0.95700,-0.00936
5692,dna,SVC,CBDSCV_Mini,5,f1,0.95482,0.00217,0.95700,-0.00218
5693,dna,SVC,CBDSCV_Mini,10,f1,0.95675,0.00179,0.95700,-0.00025
5694,dna,SVC,DBSCV,2,f1,0.94816,0.00428,0.95700,-0.00884
5695,dna,SVC,DBSCV,5,f1,0.95470,0.00217,0.95700,-0.00230
5696,dna,SVC,DBSCV,10,f1,0.95561,0.00182,0.95700,-0.00139
5697,dna,SVC,DOBSCV,2,f1,0.94798,0.00280,0.95700,-0.00902
5698,dna,SVC,DOBSCV,5,f1,0.95520,0.00250,0.95700,-0.00180
5699,dna,SVC,DOBSCV,10,f1,0.95616,0.00248,0.95700,-0.00084
5700,dna,SVC,KFold,2,f1,0.94752,0.00294,0.95700,-0.00948
5701,dna,SVC,KFold,5,f1,0.95529,0.00190,0.95700,-0.00171
5702,dna,SVC,KFold,10,f1,0.95590,0.00165,0.95700,-0.00110
5703,dna,SVC,ShuffleSplit,2,f1,0.95723,0.00825,0.95700,0.00023
5704,dna,SVC,ShuffleSplit,5,f1,0.95634,0.00584,0.95700,-0.00066
5705,dna,SVC,ShuffleSplit,10,f1,0.95532,0.00374,0.95700,-0.00167
5706,dna,SVC,StratifiedKFold,2,f1,0.94828,0.00398,0.95700,-0.00872
5707,dna,SVC,StratifiedKFold,5,f1,0.95519,0.00197,0.95700,-0.00181
5708,dna,SVC,StratifiedKFold,10,f1,0.95642,0.00156,0.95700,-0.00058
5709,dna,SVC,StratifiedShuffleSplit,2,f1,0.95250,0.01037,0.95700,-0.00450
5710,dna,SVC,StratifiedShuffleSplit,5,f1,0.95244,0.00536,0.95700,-0.00456
5711,dna,SVC,StratifiedShuffleSplit,10,f1,0.95428,0.00436,0.95700,-0.00272
5712,dna,SVC,CBDSCV,2,precision,0.94433,0.00353,0.95410,-0.00977
5713,dna,SVC,CBDSCV,5,precision,0.95070,0.00199,0.95410,-0.00340
5714,dna,SVC,CBDSCV,10,precision,0.95198,0.00260,0.95410,-0.00212
5715,dna,SVC,CBDSCV_Mini,2,precision,0.94535,0.00291,0.95410,-0.00875
5716,dna,SVC,CBDSCV_Mini,5,precision,0.95180,0.00226,0.95410,-0.00230
5717,dna,SVC,CBDSCV_Mini,10,precision,0.95389,0.00200,0.95410,-0.00021
5718,dna,SVC,DBSCV,2,precision,0.94556,0.00421,0.95410,-0.00853
5719,dna,SVC,DBSCV,5,precision,0.95184,0.00237,0.95410,-0.00226
5720,dna,SVC,DBSCV,10,precision,0.95264,0.00212,0.95410,-0.00146
5721,dna,SVC,DOBSCV,2,precision,0.94574,0.00272,0.95410,-0.00836
5722,dna,SVC,DOBSCV,5,precision,0.95232,0.00299,0.95410,-0.00178
5723,dna,SVC,DOBSCV,10,precision,0.95317,0.00260,0.95410,-0.00093
5724,dna,SVC,KFold,2,precision,0.94497,0.00306,0.95410,-0.00913
5725,dna,SVC,KFold,5,precision,0.95223,0.00210,0.95410,-0.00187
5726,dna,SVC,KFold,10,precision,0.95291,0.00160,0.95410,-0.00119
5727,dna,SVC,ShuffleSplit,2,precision,0.95405,0.00858,0.95410,-0.00005
5728,dna,SVC,ShuffleSplit,5,precision,0.95348,0.00580,0.95410,-0.00062
5729,dna,SVC,ShuffleSplit,10,precision,0.95262,0.00410,0.95410,-0.00148
5730,dna,SVC,StratifiedKFold,2,precision,0.94590,0.00416,0.95410,-0.00820
5731,dna,SVC,StratifiedKFold,5,precision,0.95238,0.00219,0.95410,-0.00172
5732,dna,SVC,StratifiedKFold,10,precision,0.95378,0.00183,0.95410,-0.00032
5733,dna,SVC,StratifiedShuffleSplit,2,precision,0.94947,0.01155,0.95410,-0.00463
5734,dna,SVC,StratifiedShuffleSplit,5,precision,0.94946,0.00616,0.95410,-0.00464
5735,dna,SVC,StratifiedShuffleSplit,10,precision,0.95119,0.00444,0.95410,-0.00291
5736,dna,SVC,CBDSCV,2,recall,0.94934,0.00445,0.96060,-0.01126
5737,dna,SVC,CBDSCV,5,recall,0.95737,0.00143,0.96060,-0.00323
5738,dna,SVC,CBDSCV,10,recall,0.95866,0.00227,0.96060,-0.00194
5739,dna,SVC,CBDSCV_Mini,2,recall,0.95023,0.00287,0.96060,-0.01037
5740,dna,SVC,CBDSCV_Mini,5,recall,0.95832,0.00221,0.96060,-0.00228
5741,dna,SVC,CBDSCV_Mini,10,recall,0.96031,0.00172,0.96060,-0.00029
5742,dna,SVC,DBSCV,2,recall,0.95105,0.00447,0.96060,-0.00955
5743,dna,SVC,DBSCV,5,recall,0.95798,0.00206,0.96060,-0.00262
5744,dna,SVC,DBSCV,10,recall,0.95924,0.00175,0.96060,-0.00136
5745,dna,SVC,DOBSCV,2,recall,0.95051,0.00305,0.96060,-0.01009
5746,dna,SVC,DOBSCV,5,recall,0.95857,0.00206,0.96060,-0.00203
5747,dna,SVC,DOBSCV,10,recall,0.95980,0.00236,0.96060,-0.00080
5748,dna,SVC,KFold,2,recall,0.95041,0.00289,0.96060,-0.01019
5749,dna,SVC,KFold,5,recall,0.95881,0.00177,0.96060,-0.00179
5750,dna,SVC,KFold,10,recall,0.95958,0.00188,0.96060,-0.00102
5751,dna,SVC,ShuffleSplit,2,recall,0.96108,0.00835,0.96060,0.00048
5752,dna,SVC,ShuffleSplit,5,recall,0.96000,0.00619,0.96060,-0.00060
5753,dna,SVC,ShuffleSplit,10,recall,0.95876,0.00351,0.96060,-0.00184
5754,dna,SVC,StratifiedKFold,2,recall,0.95090,0.00390,0.96060,-0.00970
5755,dna,SVC,StratifiedKFold,5,recall,0.95840,0.00189,0.96060,-0.00220
5756,dna,SVC,StratifiedKFold,10,recall,0.95970,0.00143,0.96060,-0.00090
5757,dna,SVC,StratifiedShuffleSplit,2,recall,0.95622,0.00926,0.96060,-0.00438
5758,dna,SVC,StratifiedShuffleSplit,5,recall,0.95612,0.00467,0.96060,-0.00448
5759,dna,SVC,StratifiedShuffleSplit,10,recall,0.95808,0.00433,0.96060,-0.00252
5760,flare,DecisionTreeClassifier,CBDSCV,2,accuracy,0.72694,0.07390,0.77860,-0.05166
5761,flare,DecisionTreeClassifier,CBDSCV,5,accuracy,0.76789,0.01811,0.77860,-0.01071
5762,flare,DecisionTreeClassifier,CBDSCV,10,accuracy,0.77158,0.00466,0.77860,-0.00702
5763,flare,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.72853,0.07497,0.77860,-0.05007
5764,flare,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.76715,0.01641,0.77860,-0.01145
5765,flare,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.77157,0.00468,0.77860,-0.00703
5766,flare,DecisionTreeClassifier,DBSCV,2,accuracy,0.73965,0.06196,0.77860,-0.03895
5767,flare,DecisionTreeClassifier,DBSCV,5,accuracy,0.76776,0.01639,0.77860,-0.01084
5768,flare,DecisionTreeClassifier,DBSCV,10,accuracy,0.77157,0.00467,0.77860,-0.00703
5769,flare,DecisionTreeClassifier,DOBSCV,2,accuracy,0.73686,0.06936,0.77860,-0.04174
5770,flare,DecisionTreeClassifier,DOBSCV,5,accuracy,0.76668,0.01657,0.77860,-0.01192
5771,flare,DecisionTreeClassifier,DOBSCV,10,accuracy,0.77159,0.00466,0.77860,-0.00701
5772,flare,DecisionTreeClassifier,KFold,2,accuracy,0.74949,0.05102,0.77860,-0.02911
5773,flare,DecisionTreeClassifier,KFold,5,accuracy,0.77158,0.00467,0.77860,-0.00702
5774,flare,DecisionTreeClassifier,KFold,10,accuracy,0.77157,0.00466,0.77860,-0.00703
5775,flare,DecisionTreeClassifier,ShuffleSplit,2,accuracy,0.77681,0.02829,0.77860,-0.00179
5776,flare,DecisionTreeClassifier,ShuffleSplit,5,accuracy,0.77010,0.01937,0.77860,-0.00850
5777,flare,DecisionTreeClassifier,ShuffleSplit,10,accuracy,0.76911,0.01481,0.77860,-0.00949
5778,flare,DecisionTreeClassifier,StratifiedKFold,2,accuracy,0.74207,0.06371,0.77860,-0.03653
5779,flare,DecisionTreeClassifier,StratifiedKFold,5,accuracy,0.77158,0.00466,0.77860,-0.00702
5780,flare,DecisionTreeClassifier,StratifiedKFold,10,accuracy,0.77159,0.00468,0.77860,-0.00701
5781,flare,DecisionTreeClassifier,StratifiedShuffleSplit,2,accuracy,0.77526,0.03000,0.77860,-0.00334
5782,flare,DecisionTreeClassifier,StratifiedShuffleSplit,5,accuracy,0.76646,0.02389,0.77860,-0.01214
5783,flare,DecisionTreeClassifier,StratifiedShuffleSplit,10,accuracy,0.76937,0.01492,0.77860,-0.00923
5784,flare,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.66292,0.02056,0.68990,-0.02698
5785,flare,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.67656,0.01059,0.68990,-0.01334
5786,flare,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.67885,0.00986,0.68990,-0.01105
5787,flare,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.66642,0.02097,0.68990,-0.02348
5788,flare,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.67506,0.01009,0.68990,-0.01484
5789,flare,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.67780,0.00805,0.68990,-0.01210
5790,flare,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.65780,0.02336,0.68990,-0.03209
5791,flare,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.67481,0.01114,0.68990,-0.01509
5792,flare,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.67623,0.00859,0.68990,-0.01367
5793,flare,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.66954,0.01888,0.68990,-0.02036
5794,flare,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.67543,0.01240,0.68990,-0.01447
5795,flare,DecisionTreeClassifier,DOBSCV,10,balanced_accuracy,0.67777,0.00623,0.68990,-0.01213
5796,flare,DecisionTreeClassifier,KFold,2,balanced_accuracy,0.66829,0.01763,0.68990,-0.02161
5797,flare,DecisionTreeClassifier,KFold,5,balanced_accuracy,0.67823,0.00665,0.68990,-0.01167
5798,flare,DecisionTreeClassifier,KFold,10,balanced_accuracy,0.67875,0.00788,0.68990,-0.01115
5799,flare,DecisionTreeClassifier,ShuffleSplit,2,balanced_accuracy,0.68289,0.04854,0.68990,-0.00701
5800,flare,DecisionTreeClassifier,ShuffleSplit,5,balanced_accuracy,0.67889,0.02389,0.68990,-0.01101
5801,flare,DecisionTreeClassifier,ShuffleSplit,10,balanced_accuracy,0.67729,0.02167,0.68990,-0.01261
5802,flare,DecisionTreeClassifier,StratifiedKFold,2,balanced_accuracy,0.66379,0.02200,0.68990,-0.02611
5803,flare,DecisionTreeClassifier,StratifiedKFold,5,balanced_accuracy,0.67769,0.00651,0.68990,-0.01221
5804,flare,DecisionTreeClassifier,StratifiedKFold,10,balanced_accuracy,0.67774,0.00666,0.68990,-0.01216
5805,flare,DecisionTreeClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.68140,0.04629,0.68990,-0.00850
5806,flare,DecisionTreeClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.67337,0.03378,0.68990,-0.01653
5807,flare,DecisionTreeClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.67550,0.02538,0.68990,-0.01440
5808,flare,DecisionTreeClassifier,CBDSCV,2,f1,0.61687,0.05087,0.65880,-0.04193
5809,flare,DecisionTreeClassifier,CBDSCV,5,f1,0.64728,0.01516,0.65880,-0.01152
5810,flare,DecisionTreeClassifier,CBDSCV,10,f1,0.64773,0.00678,0.65880,-0.01107
