dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std
vote,RandomForestClassifier,StratifiedKFold,2,precision,0.95417,0.00643
vote,RandomForestClassifier,StratifiedKFold,2,recall,0.95751,0.00711
vote,RandomForestClassifier,StratifiedKFold,5,accuracy,0.95857,0.00356
vote,RandomForestClassifier,StratifiedKFold,5,balanced_accuracy,0.95789,0.00415
vote,RandomForestClassifier,StratifiedKFold,5,f1,0.95643,0.00377
vote,RandomForestClassifier,StratifiedKFold,5,precision,0.95625,0.00386
vote,RandomForestClassifier,StratifiedKFold,5,recall,0.95789,0.00415
vote,RandomForestClassifier,StratifiedKFold,10,accuracy,0.95897,0.00440
vote,RandomForestClassifier,StratifiedKFold,10,balanced_accuracy,0.95878,0.00473
vote,RandomForestClassifier,StratifiedKFold,10,f1,0.95691,0.00466
vote,RandomForestClassifier,StratifiedKFold,10,precision,0.95755,0.00435
vote,RandomForestClassifier,StratifiedKFold,10,recall,0.95878,0.00473
vote,RandomForestClassifier,StratifiedShuffleSplit,2,accuracy,0.95937,0.01982
vote,RandomForestClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.95850,0.02359
vote,RandomForestClassifier,StratifiedShuffleSplit,2,f1,0.95668,0.02142
vote,RandomForestClassifier,StratifiedShuffleSplit,2,precision,0.95770,0.01988
vote,RandomForestClassifier,StratifiedShuffleSplit,2,recall,0.95850,0.02359
vote,RandomForestClassifier,StratifiedShuffleSplit,5,accuracy,0.95800,0.01371
vote,RandomForestClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.95681,0.01516
vote,RandomForestClassifier,StratifiedShuffleSplit,5,f1,0.95524,0.01466
vote,RandomForestClassifier,StratifiedShuffleSplit,5,precision,0.95615,0.01432
vote,RandomForestClassifier,StratifiedShuffleSplit,5,recall,0.95681,0.01516
vote,RandomForestClassifier,StratifiedShuffleSplit,10,accuracy,0.96138,0.00923
vote,RandomForestClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.96057,0.00964
vote,RandomForestClassifier,StratifiedShuffleSplit,10,f1,0.95892,0.00980
vote,RandomForestClassifier,StratifiedShuffleSplit,10,precision,0.95948,0.01001
vote,RandomForestClassifier,StratifiedShuffleSplit,10,recall,0.96057,0.00964
vote,SVC,CBDSCV,2,accuracy,0.96152,0.00730
vote,SVC,CBDSCV,2,balanced_accuracy,0.96083,0.00878
vote,SVC,CBDSCV,2,f1,0.95938,0.00776
vote,SVC,CBDSCV,2,precision,0.95859,0.00716
vote,SVC,CBDSCV,2,recall,0.96083,0.00878
vote,SVC,CBDSCV,5,accuracy,0.96690,0.00582
vote,SVC,CBDSCV,5,balanced_accuracy,0.96684,0.00615
vote,SVC,CBDSCV,5,f1,0.96498,0.00601
vote,SVC,CBDSCV,5,precision,0.96435,0.00588
vote,SVC,CBDSCV,5,recall,0.96684,0.00615
vote,SVC,CBDSCV,10,accuracy,0.96781,0.00539
vote,SVC,CBDSCV,10,balanced_accuracy,0.96825,0.00563
vote,SVC,CBDSCV,10,f1,0.96559,0.00570
vote,SVC,CBDSCV,10,precision,0.96473,0.00565
vote,SVC,CBDSCV,10,recall,0.96825,0.00563
vote,SVC,CBDSCV_Mini,2,accuracy,0.95755,0.00835
vote,SVC,CBDSCV_Mini,2,balanced_accuracy,0.95743,0.00911
vote,SVC,CBDSCV_Mini,2,f1,0.95532,0.00883
vote,SVC,CBDSCV_Mini,2,precision,0.95398,0.00884
vote,SVC,CBDSCV_Mini,2,recall,0.95743,0.00911
vote,SVC,CBDSCV_Mini,5,accuracy,0.96611,0.00379
vote,SVC,CBDSCV_Mini,5,balanced_accuracy,0.96669,0.00449
vote,SVC,CBDSCV_Mini,5,f1,0.96399,0.00403
vote,SVC,CBDSCV_Mini,5,precision,0.96252,0.00386
vote,SVC,CBDSCV_Mini,5,recall,0.96669,0.00449
vote,SVC,CBDSCV_Mini,10,accuracy,0.96712,0.00554
vote,SVC,CBDSCV_Mini,10,balanced_accuracy,0.96738,0.00621
vote,SVC,CBDSCV_Mini,10,f1,0.96436,0.00613
vote,SVC,CBDSCV_Mini,10,precision,0.96370,0.00609
vote,SVC,CBDSCV_Mini,10,recall,0.96738,0.00621
vote,SVC,DBSCV,2,accuracy,0.95909,0.00679
vote,SVC,DBSCV,2,balanced_accuracy,0.95873,0.00715
vote,SVC,DBSCV,2,f1,0.95675,0.00724
vote,SVC,DBSCV,2,precision,0.95553,0.00747
vote,SVC,DBSCV,2,recall,0.95873,0.00715
vote,SVC,DBSCV,5,accuracy,0.96523,0.00479
vote,SVC,DBSCV,5,balanced_accuracy,0.96630,0.00470
vote,SVC,DBSCV,5,f1,0.96323,0.00521
vote,SVC,DBSCV,5,precision,0.96139,0.00598
vote,SVC,DBSCV,5,recall,0.96630,0.00470
vote,SVC,DBSCV,10,accuracy,0.96740,0.00390
vote,SVC,DBSCV,10,balanced_accuracy,0.96835,0.00370
vote,SVC,DBSCV,10,f1,0.96522,0.00449
vote,SVC,DBSCV,10,precision,0.96393,0.00546
vote,SVC,DBSCV,10,recall,0.96835,0.00370
vote,SVC,DOBSCV,2,accuracy,0.96101,0.00733
vote,SVC,DOBSCV,2,balanced_accuracy,0.96123,0.00738
vote,SVC,DOBSCV,2,f1,0.95897,0.00769
vote,SVC,DOBSCV,2,precision,0.95734,0.00792
vote,SVC,DOBSCV,2,recall,0.96123,0.00738
vote,SVC,DOBSCV,5,accuracy,0.96559,0.00444
vote,SVC,DOBSCV,5,balanced_accuracy,0.96552,0.00423
vote,SVC,DOBSCV,5,f1,0.96328,0.00472
vote,SVC,DOBSCV,5,precision,0.96224,0.00539
vote,SVC,DOBSCV,5,recall,0.96552,0.00423
vote,SVC,DOBSCV,10,accuracy,0.96714,0.00375
vote,SVC,DOBSCV,10,balanced_accuracy,0.96764,0.00458
vote,SVC,DOBSCV,10,f1,0.96482,0.00392
vote,SVC,DOBSCV,10,precision,0.96377,0.00398
vote,SVC,DOBSCV,10,recall,0.96764,0.00458
vote,SVC,KFold,2,accuracy,0.95781,0.00762
vote,SVC,KFold,2,balanced_accuracy,0.95644,0.00894
vote,SVC,KFold,2,f1,0.95546,0.00808
vote,SVC,KFold,2,precision,0.95515,0.00759
vote,SVC,KFold,2,recall,0.95644,0.00894
vote,SVC,KFold,5,accuracy,0.96471,0.00584
vote,SVC,KFold,5,balanced_accuracy,0.96445,0.00670
vote,SVC,KFold,5,f1,0.96261,0.00619
vote,SVC,KFold,5,precision,0.96196,0.00585
vote,SVC,KFold,5,recall,0.96445,0.00670
vote,SVC,KFold,10,accuracy,0.96712,0.00507
vote,SVC,KFold,10,balanced_accuracy,0.96737,0.00507
vote,SVC,KFold,10,f1,0.96473,0.00554
vote,SVC,KFold,10,precision,0.96398,0.00608
vote,SVC,KFold,10,recall,0.96737,0.00507
vote,SVC,ShuffleSplit,2,accuracy,0.96813,0.01790
vote,SVC,ShuffleSplit,2,balanced_accuracy,0.96858,0.01847
vote,SVC,ShuffleSplit,2,f1,0.96648,0.01931
vote,SVC,ShuffleSplit,2,precision,0.96582,0.02008
vote,SVC,ShuffleSplit,2,recall,0.96858,0.01847
vote,SVC,ShuffleSplit,5,accuracy,0.96550,0.01202
vote,SVC,ShuffleSplit,5,balanced_accuracy,0.96564,0.01132
vote,SVC,ShuffleSplit,5,f1,0.96345,0.01281
vote,SVC,ShuffleSplit,5,precision,0.96318,0.01394
vote,SVC,ShuffleSplit,5,recall,0.96564,0.01132
vote,SVC,ShuffleSplit,10,accuracy,0.96525,0.00973
vote,SVC,ShuffleSplit,10,balanced_accuracy,0.96560,0.00949
vote,SVC,ShuffleSplit,10,f1,0.96292,0.01038
vote,SVC,ShuffleSplit,10,precision,0.96217,0.01101
vote,SVC,ShuffleSplit,10,recall,0.96560,0.00949
vote,SVC,StratifiedKFold,2,accuracy,0.96152,0.00554
vote,SVC,StratifiedKFold,2,balanced_accuracy,0.96123,0.00606
vote,SVC,StratifiedKFold,2,f1,0.95956,0.00582
vote,SVC,StratifiedKFold,2,precision,0.95862,0.00598
vote,SVC,StratifiedKFold,2,recall,0.96123,0.00606
vote,SVC,StratifiedKFold,5,accuracy,0.96637,0.00501
vote,SVC,StratifiedKFold,5,balanced_accuracy,0.96644,0.00534
vote,SVC,StratifiedKFold,5,f1,0.96465,0.00526
vote,SVC,StratifiedKFold,5,precision,0.96422,0.00521
vote,SVC,StratifiedKFold,5,recall,0.96644,0.00534
vote,SVC,StratifiedKFold,10,accuracy,0.96703,0.00568
vote,SVC,StratifiedKFold,10,balanced_accuracy,0.96746,0.00591
vote,SVC,StratifiedKFold,10,f1,0.96537,0.00602
vote,SVC,StratifiedKFold,10,precision,0.96551,0.00594
vote,SVC,StratifiedKFold,10,recall,0.96746,0.00591
vote,SVC,StratifiedShuffleSplit,2,accuracy,0.96625,0.01725
vote,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.96501,0.02087
vote,SVC,StratifiedShuffleSplit,2,f1,0.96392,0.01879
vote,SVC,StratifiedShuffleSplit,2,precision,0.96482,0.01709
vote,SVC,StratifiedShuffleSplit,2,recall,0.96501,0.02087
vote,SVC,StratifiedShuffleSplit,5,accuracy,0.96475,0.01262
vote,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.96381,0.01440
vote,SVC,StratifiedShuffleSplit,5,f1,0.96238,0.01364
vote,SVC,StratifiedShuffleSplit,5,precision,0.96263,0.01285
vote,SVC,StratifiedShuffleSplit,5,recall,0.96381,0.01440
vote,SVC,StratifiedShuffleSplit,10,accuracy,0.96875,0.00646
vote,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.96841,0.00674
vote,SVC,StratifiedShuffleSplit,10,f1,0.96677,0.00690
vote,SVC,StratifiedShuffleSplit,10,precision,0.96668,0.00732
vote,SVC,StratifiedShuffleSplit,10,recall,0.96841,0.00674
vowel,DecisionTreeClassifier,CBDSCV,2,accuracy,0.71493,0.01665
vowel,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.71818,0.01563
vowel,DecisionTreeClassifier,CBDSCV,2,f1,0.71470,0.01633
vowel,DecisionTreeClassifier,CBDSCV,2,precision,0.72193,0.01556
vowel,DecisionTreeClassifier,CBDSCV,2,recall,0.71818,0.01563
vowel,DecisionTreeClassifier,CBDSCV,5,accuracy,0.78614,0.01264
vowel,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.78674,0.01372
vowel,DecisionTreeClassifier,CBDSCV,5,f1,0.78260,0.01353
vowel,DecisionTreeClassifier,CBDSCV,5,precision,0.79108,0.01371
vowel,DecisionTreeClassifier,CBDSCV,5,recall,0.78674,0.01372
vowel,DecisionTreeClassifier,CBDSCV,10,accuracy,0.79570,0.01224
vowel,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.80051,0.01288
vowel,DecisionTreeClassifier,CBDSCV,10,f1,0.78758,0.01265
vowel,DecisionTreeClassifier,CBDSCV,10,precision,0.79968,0.01410
vowel,DecisionTreeClassifier,CBDSCV,10,recall,0.80051,0.01288
vowel,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.71752,0.01815
vowel,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.72025,0.01728
vowel,DecisionTreeClassifier,CBDSCV_Mini,2,f1,0.71727,0.01759
vowel,DecisionTreeClassifier,CBDSCV_Mini,2,precision,0.72508,0.01607
vowel,DecisionTreeClassifier,CBDSCV_Mini,2,recall,0.72025,0.01728
vowel,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.78574,0.01869
vowel,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.78836,0.01932
vowel,DecisionTreeClassifier,CBDSCV_Mini,5,f1,0.78202,0.01953
vowel,DecisionTreeClassifier,CBDSCV_Mini,5,precision,0.78935,0.01925
vowel,DecisionTreeClassifier,CBDSCV_Mini,5,recall,0.78836,0.01932
vowel,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.79692,0.01399
vowel,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.80038,0.01283
vowel,DecisionTreeClassifier,CBDSCV_Mini,10,f1,0.78803,0.01354
vowel,DecisionTreeClassifier,CBDSCV_Mini,10,precision,0.80065,0.01302
vowel,DecisionTreeClassifier,CBDSCV_Mini,10,recall,0.80038,0.01283
vowel,DecisionTreeClassifier,DBSCV,2,accuracy,0.71689,0.01818
vowel,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.71975,0.01790
vowel,DecisionTreeClassifier,DBSCV,2,f1,0.71673,0.01866
vowel,DecisionTreeClassifier,DBSCV,2,precision,0.72385,0.01790
vowel,DecisionTreeClassifier,DBSCV,2,recall,0.71975,0.01790
vowel,DecisionTreeClassifier,DBSCV,5,accuracy,0.78385,0.01334
vowel,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.78679,0.01413
vowel,DecisionTreeClassifier,DBSCV,5,f1,0.78056,0.01355
vowel,DecisionTreeClassifier,DBSCV,5,precision,0.78851,0.01283
vowel,DecisionTreeClassifier,DBSCV,5,recall,0.78679,0.01413
vowel,DecisionTreeClassifier,DBSCV,10,accuracy,0.80175,0.01155
vowel,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.80491,0.01089
vowel,DecisionTreeClassifier,DBSCV,10,f1,0.79269,0.01139
vowel,DecisionTreeClassifier,DBSCV,10,precision,0.80536,0.01110
vowel,DecisionTreeClassifier,DBSCV,10,recall,0.80491,0.01089
vowel,DecisionTreeClassifier,DOBSCV,2,accuracy,0.71779,0.02172
vowel,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.71996,0.02141
vowel,DecisionTreeClassifier,DOBSCV,2,f1,0.71740,0.02073
vowel,DecisionTreeClassifier,DOBSCV,2,precision,0.72483,0.01957
vowel,DecisionTreeClassifier,DOBSCV,2,recall,0.71996,0.02141
vowel,DecisionTreeClassifier,DOBSCV,5,accuracy,0.78299,0.01157
vowel,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.78578,0.01079
vowel,DecisionTreeClassifier,DOBSCV,5,f1,0.77915,0.01140
vowel,DecisionTreeClassifier,DOBSCV,5,precision,0.78637,0.01154
vowel,DecisionTreeClassifier,DOBSCV,5,recall,0.78578,0.01079
vowel,DecisionTreeClassifier,DOBSCV,10,accuracy,0.80102,0.01346
vowel,DecisionTreeClassifier,DOBSCV,10,balanced_accuracy,0.80321,0.01348
vowel,DecisionTreeClassifier,DOBSCV,10,f1,0.79188,0.01422
vowel,DecisionTreeClassifier,DOBSCV,10,precision,0.80453,0.01392
vowel,DecisionTreeClassifier,DOBSCV,10,recall,0.80321,0.01348
vowel,DecisionTreeClassifier,KFold,2,accuracy,0.71257,0.01669
vowel,DecisionTreeClassifier,KFold,2,balanced_accuracy,0.71539,0.01680
vowel,DecisionTreeClassifier,KFold,2,f1,0.71160,0.01667
vowel,DecisionTreeClassifier,KFold,2,precision,0.71959,0.01682
vowel,DecisionTreeClassifier,KFold,2,recall,0.71539,0.01680
vowel,DecisionTreeClassifier,KFold,5,accuracy,0.78821,0.01381
vowel,DecisionTreeClassifier,KFold,5,balanced_accuracy,0.79073,0.01302
vowel,DecisionTreeClassifier,KFold,5,f1,0.78469,0.01346
vowel,DecisionTreeClassifier,KFold,5,precision,0.79225,0.01321
vowel,DecisionTreeClassifier,KFold,5,recall,0.79073,0.01302
vowel,DecisionTreeClassifier,KFold,10,accuracy,0.79815,0.01176
vowel,DecisionTreeClassifier,KFold,10,balanced_accuracy,0.80033,0.01244
vowel,DecisionTreeClassifier,KFold,10,f1,0.78845,0.01199
vowel,DecisionTreeClassifier,KFold,10,precision,0.80135,0.01190
vowel,DecisionTreeClassifier,KFold,10,recall,0.80033,0.01244
vowel,DecisionTreeClassifier,ShuffleSplit,2,accuracy,0.80138,0.03400
vowel,DecisionTreeClassifier,ShuffleSplit,2,balanced_accuracy,0.80614,0.03513
vowel,DecisionTreeClassifier,ShuffleSplit,2,f1,0.79507,0.03533
vowel,DecisionTreeClassifier,ShuffleSplit,2,precision,0.80795,0.03383
vowel,DecisionTreeClassifier,ShuffleSplit,2,recall,0.80614,0.03513
vowel,DecisionTreeClassifier,ShuffleSplit,5,accuracy,0.79888,0.01421
vowel,DecisionTreeClassifier,ShuffleSplit,5,balanced_accuracy,0.80213,0.01509
vowel,DecisionTreeClassifier,ShuffleSplit,5,f1,0.79038,0.01664
vowel,DecisionTreeClassifier,ShuffleSplit,5,precision,0.80317,0.01706
vowel,DecisionTreeClassifier,ShuffleSplit,5,recall,0.80213,0.01509
vowel,DecisionTreeClassifier,ShuffleSplit,10,accuracy,0.79849,0.01111
vowel,DecisionTreeClassifier,ShuffleSplit,10,balanced_accuracy,0.80146,0.01340
vowel,DecisionTreeClassifier,ShuffleSplit,10,f1,0.78927,0.01275
vowel,DecisionTreeClassifier,ShuffleSplit,10,precision,0.80270,0.01290
vowel,DecisionTreeClassifier,ShuffleSplit,10,recall,0.80111,0.01313
vowel,DecisionTreeClassifier,StratifiedKFold,2,accuracy,0.71655,0.01702
vowel,DecisionTreeClassifier,StratifiedKFold,2,balanced_accuracy,0.71665,0.01700
vowel,DecisionTreeClassifier,StratifiedKFold,2,f1,0.71600,0.01685
vowel,DecisionTreeClassifier,StratifiedKFold,2,precision,0.72329,0.01602
vowel,DecisionTreeClassifier,StratifiedKFold,2,recall,0.71665,0.01700
vowel,DecisionTreeClassifier,StratifiedKFold,5,accuracy,0.78580,0.01494
vowel,DecisionTreeClassifier,StratifiedKFold,5,balanced_accuracy,0.78587,0.01493
vowel,DecisionTreeClassifier,StratifiedKFold,5,f1,0.78456,0.01483
vowel,DecisionTreeClassifier,StratifiedKFold,5,precision,0.79440,0.01509
vowel,DecisionTreeClassifier,StratifiedKFold,5,recall,0.78587,0.01493
vowel,DecisionTreeClassifier,StratifiedKFold,10,accuracy,0.80213,0.01100
vowel,DecisionTreeClassifier,StratifiedKFold,10,balanced_accuracy,0.80188,0.01095
vowel,DecisionTreeClassifier,StratifiedKFold,10,f1,0.79981,0.01114
vowel,DecisionTreeClassifier,StratifiedKFold,10,precision,0.81567,0.01091
vowel,DecisionTreeClassifier,StratifiedKFold,10,recall,0.80188,0.01095
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,2,accuracy,0.78943,0.02612
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.78943,0.02626
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,2,f1,0.78789,0.02676
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,2,precision,0.80653,0.02419
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,2,recall,0.78943,0.02626
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,5,accuracy,0.79166,0.02224
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.79140,0.02244
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,5,f1,0.78927,0.02331
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,5,precision,0.80629,0.02219
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,5,recall,0.79140,0.02244
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,10,accuracy,0.79527,0.01679
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.79562,0.01680
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,10,f1,0.79362,0.01728
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,10,precision,0.81120,0.01661
vowel,DecisionTreeClassifier,StratifiedShuffleSplit,10,recall,0.79562,0.01680
vowel,LogisticRegression,CBDSCV,2,accuracy,0.63508,0.01869
vowel,LogisticRegression,CBDSCV,2,balanced_accuracy,0.63642,0.01969
vowel,LogisticRegression,CBDSCV,2,f1,0.63136,0.01942
vowel,LogisticRegression,CBDSCV,2,precision,0.63586,0.01983
vowel,LogisticRegression,CBDSCV,2,recall,0.63642,0.01969
vowel,LogisticRegression,CBDSCV,5,accuracy,0.66796,0.01151
vowel,LogisticRegression,CBDSCV,5,balanced_accuracy,0.67001,0.01144
vowel,LogisticRegression,CBDSCV,5,f1,0.66226,0.01116
vowel,LogisticRegression,CBDSCV,5,precision,0.67130,0.01183
vowel,LogisticRegression,CBDSCV,5,recall,0.67001,0.01144
vowel,LogisticRegression,CBDSCV,10,accuracy,0.67131,0.01221
vowel,LogisticRegression,CBDSCV,10,balanced_accuracy,0.67328,0.01455
vowel,LogisticRegression,CBDSCV,10,f1,0.65817,0.01294
vowel,LogisticRegression,CBDSCV,10,precision,0.67539,0.01231
vowel,LogisticRegression,CBDSCV,10,recall,0.67328,0.01455
vowel,LogisticRegression,CBDSCV_Mini,2,accuracy,0.63759,0.01691
vowel,LogisticRegression,CBDSCV_Mini,2,balanced_accuracy,0.63817,0.01654
vowel,LogisticRegression,CBDSCV_Mini,2,f1,0.63331,0.01713
vowel,LogisticRegression,CBDSCV_Mini,2,precision,0.63828,0.01593
vowel,LogisticRegression,CBDSCV_Mini,2,recall,0.63817,0.01654
vowel,LogisticRegression,CBDSCV_Mini,5,accuracy,0.66426,0.01125
vowel,LogisticRegression,CBDSCV_Mini,5,balanced_accuracy,0.66473,0.01101
vowel,LogisticRegression,CBDSCV_Mini,5,f1,0.65791,0.01087
vowel,LogisticRegression,CBDSCV_Mini,5,precision,0.66661,0.01144
vowel,LogisticRegression,CBDSCV_Mini,5,recall,0.66473,0.01101
vowel,LogisticRegression,CBDSCV_Mini,10,accuracy,0.67223,0.01162
vowel,LogisticRegression,CBDSCV_Mini,10,balanced_accuracy,0.67383,0.01158
vowel,LogisticRegression,CBDSCV_Mini,10,f1,0.65903,0.01138
vowel,LogisticRegression,CBDSCV_Mini,10,precision,0.67523,0.01090
vowel,LogisticRegression,CBDSCV_Mini,10,recall,0.67383,0.01158
vowel,LogisticRegression,DBSCV,2,accuracy,0.63289,0.01768
vowel,LogisticRegression,DBSCV,2,balanced_accuracy,0.63338,0.01794
vowel,LogisticRegression,DBSCV,2,f1,0.62781,0.01844
vowel,LogisticRegression,DBSCV,2,precision,0.63373,0.01871
vowel,LogisticRegression,DBSCV,2,recall,0.63338,0.01794
vowel,LogisticRegression,DBSCV,5,accuracy,0.66369,0.01254
vowel,LogisticRegression,DBSCV,5,balanced_accuracy,0.66461,0.01335
vowel,LogisticRegression,DBSCV,5,f1,0.65707,0.01316
vowel,LogisticRegression,DBSCV,5,precision,0.66631,0.01343
vowel,LogisticRegression,DBSCV,5,recall,0.66461,0.01335
vowel,LogisticRegression,DBSCV,10,accuracy,0.66930,0.01124
vowel,LogisticRegression,DBSCV,10,balanced_accuracy,0.66837,0.01362
vowel,LogisticRegression,DBSCV,10,f1,0.65417,0.01406
vowel,LogisticRegression,DBSCV,10,precision,0.67056,0.01456
vowel,LogisticRegression,DBSCV,10,recall,0.66837,0.01362
vowel,LogisticRegression,DOBSCV,2,accuracy,0.63946,0.01693
vowel,LogisticRegression,DOBSCV,2,balanced_accuracy,0.63988,0.01697
vowel,LogisticRegression,DOBSCV,2,f1,0.63585,0.01723
vowel,LogisticRegression,DOBSCV,2,precision,0.64117,0.01757
vowel,LogisticRegression,DOBSCV,2,recall,0.63988,0.01697
vowel,LogisticRegression,DOBSCV,5,accuracy,0.66487,0.01378
vowel,LogisticRegression,DOBSCV,5,balanced_accuracy,0.66575,0.01516
vowel,LogisticRegression,DOBSCV,5,f1,0.65725,0.01475
vowel,LogisticRegression,DOBSCV,5,precision,0.66596,0.01391
vowel,LogisticRegression,DOBSCV,5,recall,0.66575,0.01516
vowel,LogisticRegression,DOBSCV,10,accuracy,0.67149,0.01012
vowel,LogisticRegression,DOBSCV,10,balanced_accuracy,0.67053,0.01251
vowel,LogisticRegression,DOBSCV,10,f1,0.65509,0.01270
vowel,LogisticRegression,DOBSCV,10,precision,0.67235,0.01314
vowel,LogisticRegression,DOBSCV,10,recall,0.67025,0.01296
vowel,LogisticRegression,KFold,2,accuracy,0.63753,0.01432
vowel,LogisticRegression,KFold,2,balanced_accuracy,0.63878,0.01468
vowel,LogisticRegression,KFold,2,f1,0.63446,0.01429
vowel,LogisticRegression,KFold,2,precision,0.64015,0.01436
vowel,LogisticRegression,KFold,2,recall,0.63878,0.01468
vowel,LogisticRegression,KFold,5,accuracy,0.66559,0.01102
vowel,LogisticRegression,KFold,5,balanced_accuracy,0.66673,0.01226
vowel,LogisticRegression,KFold,5,f1,0.65900,0.01164
vowel,LogisticRegression,KFold,5,precision,0.66799,0.01238
vowel,LogisticRegression,KFold,5,recall,0.66673,0.01226
vowel,LogisticRegression,KFold,10,accuracy,0.67301,0.01015
vowel,LogisticRegression,KFold,10,balanced_accuracy,0.67499,0.01131
vowel,LogisticRegression,KFold,10,f1,0.65934,0.01200
vowel,LogisticRegression,KFold,10,precision,0.67528,0.01317
vowel,LogisticRegression,KFold,10,recall,0.67499,0.01131
vowel,LogisticRegression,ShuffleSplit,2,accuracy,0.67249,0.03838
vowel,LogisticRegression,ShuffleSplit,2,balanced_accuracy,0.67727,0.03636
vowel,LogisticRegression,ShuffleSplit,2,f1,0.66101,0.03717
vowel,LogisticRegression,ShuffleSplit,2,precision,0.67507,0.03580
vowel,LogisticRegression,ShuffleSplit,2,recall,0.67727,0.03636
