,dataset_name,classifier_name,splitter_method,repeat_id,n_splits,running_time
1340,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,6,10,0.0017
1341,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,7,2,0.0009
1342,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,7,5,0.0012
1343,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,7,10,0.0019
1344,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,8,2,0.0008
1345,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,8,5,0.0013
1346,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,8,10,0.0018
1347,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,9,2,0.0009
1348,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,9,5,0.0012
1349,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,9,10,0.0018
1350,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,10,2,0.0008
1351,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,10,5,0.0012
1352,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,10,10,0.0018
1353,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,11,2,0.0008
1354,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,11,5,0.0011
1355,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,11,10,0.0018
1356,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,12,2,0.0008
1357,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,12,5,0.0011
1358,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,12,10,0.0018
1359,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,13,2,0.0008
1360,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,13,5,0.0012
1361,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,13,10,0.0019
1362,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,14,2,0.0008
1363,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,14,5,0.0012
1364,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,14,10,0.0019
1365,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,15,2,0.0009
1366,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,15,5,0.0012
1367,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,15,10,0.0018
1368,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,16,2,0.0008
1369,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,16,5,0.0013
1370,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,16,10,0.0018
1371,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,17,2,0.0008
1372,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,17,5,0.0012
1373,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,17,10,0.0019
1374,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,18,2,0.0009
1375,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,18,5,0.0012
1376,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,18,10,0.0018
1377,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,19,2,0.0009
1378,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,19,5,0.0013
1379,appendicitis,RandomForestClassifier,StratifiedShuffleSplit,19,10,0.0018
1380,appendicitis,RandomForestClassifier,ShuffleSplit,0,2,0.0003
1381,appendicitis,RandomForestClassifier,ShuffleSplit,0,5,0.0003
1382,appendicitis,RandomForestClassifier,ShuffleSplit,0,10,0.0004
1383,appendicitis,RandomForestClassifier,ShuffleSplit,1,2,0.0003
1384,appendicitis,RandomForestClassifier,ShuffleSplit,1,5,0.0004
1385,appendicitis,RandomForestClassifier,ShuffleSplit,1,10,0.0004
1386,appendicitis,RandomForestClassifier,ShuffleSplit,2,2,0.0004
1387,appendicitis,RandomForestClassifier,ShuffleSplit,2,5,0.0004
1388,appendicitis,RandomForestClassifier,ShuffleSplit,2,10,0.0004
1389,appendicitis,RandomForestClassifier,ShuffleSplit,3,2,0.0004
1390,appendicitis,RandomForestClassifier,ShuffleSplit,3,5,0.0003
1391,appendicitis,RandomForestClassifier,ShuffleSplit,3,10,0.0004
1392,appendicitis,RandomForestClassifier,ShuffleSplit,4,2,0.0003
1393,appendicitis,RandomForestClassifier,ShuffleSplit,4,5,0.0004
1394,appendicitis,RandomForestClassifier,ShuffleSplit,4,10,0.0004
1395,appendicitis,RandomForestClassifier,ShuffleSplit,5,2,0.0003
1396,appendicitis,RandomForestClassifier,ShuffleSplit,5,5,0.0004
1397,appendicitis,RandomForestClassifier,ShuffleSplit,5,10,0.0004
1398,appendicitis,RandomForestClassifier,ShuffleSplit,6,2,0.0004
1399,appendicitis,RandomForestClassifier,ShuffleSplit,6,5,0.0004
1400,appendicitis,RandomForestClassifier,ShuffleSplit,6,10,0.0004
1401,appendicitis,RandomForestClassifier,ShuffleSplit,7,2,0.0003
1402,appendicitis,RandomForestClassifier,ShuffleSplit,7,5,0.0004
1403,appendicitis,RandomForestClassifier,ShuffleSplit,7,10,0.0004
1404,appendicitis,RandomForestClassifier,ShuffleSplit,8,2,0.0004
1405,appendicitis,RandomForestClassifier,ShuffleSplit,8,5,0.0004
1406,appendicitis,RandomForestClassifier,ShuffleSplit,8,10,0.0004
1407,appendicitis,RandomForestClassifier,ShuffleSplit,9,2,0.0003
1408,appendicitis,RandomForestClassifier,ShuffleSplit,9,5,0.0003
1409,appendicitis,RandomForestClassifier,ShuffleSplit,9,10,0.0004
1410,appendicitis,RandomForestClassifier,ShuffleSplit,10,2,0.0004
1411,appendicitis,RandomForestClassifier,ShuffleSplit,10,5,0.0004
1412,appendicitis,RandomForestClassifier,ShuffleSplit,10,10,0.0004
1413,appendicitis,RandomForestClassifier,ShuffleSplit,11,2,0.0004
1414,appendicitis,RandomForestClassifier,ShuffleSplit,11,5,0.0004
1415,appendicitis,RandomForestClassifier,ShuffleSplit,11,10,0.0004
1416,appendicitis,RandomForestClassifier,ShuffleSplit,12,2,0.0003
1417,appendicitis,RandomForestClassifier,ShuffleSplit,12,5,0.0004
1418,appendicitis,RandomForestClassifier,ShuffleSplit,12,10,0.0004
1419,appendicitis,RandomForestClassifier,ShuffleSplit,13,2,0.0004
1420,appendicitis,RandomForestClassifier,ShuffleSplit,13,5,0.0004
1421,appendicitis,RandomForestClassifier,ShuffleSplit,13,10,0.0004
1422,appendicitis,RandomForestClassifier,ShuffleSplit,14,2,0.0003
1423,appendicitis,RandomForestClassifier,ShuffleSplit,14,5,0.0004
1424,appendicitis,RandomForestClassifier,ShuffleSplit,14,10,0.0004
1425,appendicitis,RandomForestClassifier,ShuffleSplit,15,2,0.0004
1426,appendicitis,RandomForestClassifier,ShuffleSplit,15,5,0.0004
1427,appendicitis,RandomForestClassifier,ShuffleSplit,15,10,0.0004
1428,appendicitis,RandomForestClassifier,ShuffleSplit,16,2,0.0004
1429,appendicitis,RandomForestClassifier,ShuffleSplit,16,5,0.0003
1430,appendicitis,RandomForestClassifier,ShuffleSplit,16,10,0.0004
1431,appendicitis,RandomForestClassifier,ShuffleSplit,17,2,0.0004
1432,appendicitis,RandomForestClassifier,ShuffleSplit,17,5,0.0004
1433,appendicitis,RandomForestClassifier,ShuffleSplit,17,10,0.0004
1434,appendicitis,RandomForestClassifier,ShuffleSplit,18,2,0.0003
1435,appendicitis,RandomForestClassifier,ShuffleSplit,18,5,0.0004
1436,appendicitis,RandomForestClassifier,ShuffleSplit,18,10,0.0004
1437,appendicitis,RandomForestClassifier,ShuffleSplit,19,2,0.0004
1438,appendicitis,RandomForestClassifier,ShuffleSplit,19,5,0.0003
1439,appendicitis,RandomForestClassifier,ShuffleSplit,19,10,0.0004
1440,appendicitis,DecisionTreeClassifier,DBSCV,0,2,0.0062
1441,appendicitis,DecisionTreeClassifier,DBSCV,0,5,0.0061
1442,appendicitis,DecisionTreeClassifier,DBSCV,0,10,0.0062
1443,appendicitis,DecisionTreeClassifier,DBSCV,1,2,0.0061
1444,appendicitis,DecisionTreeClassifier,DBSCV,1,5,0.0061
1445,appendicitis,DecisionTreeClassifier,DBSCV,1,10,0.0062
1446,appendicitis,DecisionTreeClassifier,DBSCV,2,2,0.0061
1447,appendicitis,DecisionTreeClassifier,DBSCV,2,5,0.0061
1448,appendicitis,DecisionTreeClassifier,DBSCV,2,10,0.0062
1449,appendicitis,DecisionTreeClassifier,DBSCV,3,2,0.0062
1450,appendicitis,DecisionTreeClassifier,DBSCV,3,5,0.0061
1451,appendicitis,DecisionTreeClassifier,DBSCV,3,10,0.0062
1452,appendicitis,DecisionTreeClassifier,DBSCV,4,2,0.0061
1453,appendicitis,DecisionTreeClassifier,DBSCV,4,5,0.0060
1454,appendicitis,DecisionTreeClassifier,DBSCV,4,10,0.0062
1455,appendicitis,DecisionTreeClassifier,DBSCV,5,2,0.0061
1456,appendicitis,DecisionTreeClassifier,DBSCV,5,5,0.0060
1457,appendicitis,DecisionTreeClassifier,DBSCV,5,10,0.0061
1458,appendicitis,DecisionTreeClassifier,DBSCV,6,2,0.0061
1459,appendicitis,DecisionTreeClassifier,DBSCV,6,5,0.0060
1460,appendicitis,DecisionTreeClassifier,DBSCV,6,10,0.0060
1461,appendicitis,DecisionTreeClassifier,DBSCV,7,2,0.0061
1462,appendicitis,DecisionTreeClassifier,DBSCV,7,5,0.0061
1463,appendicitis,DecisionTreeClassifier,DBSCV,7,10,0.0061
1464,appendicitis,DecisionTreeClassifier,DBSCV,8,2,0.0061
1465,appendicitis,DecisionTreeClassifier,DBSCV,8,5,0.0061
1466,appendicitis,DecisionTreeClassifier,DBSCV,8,10,0.0061
1467,appendicitis,DecisionTreeClassifier,DBSCV,9,2,0.0060
1468,appendicitis,DecisionTreeClassifier,DBSCV,9,5,0.0063
1469,appendicitis,DecisionTreeClassifier,DBSCV,9,10,0.0062
1470,appendicitis,DecisionTreeClassifier,DBSCV,10,2,0.0061
1471,appendicitis,DecisionTreeClassifier,DBSCV,10,5,0.0060
1472,appendicitis,DecisionTreeClassifier,DBSCV,10,10,0.0061
1473,appendicitis,DecisionTreeClassifier,DBSCV,11,2,0.0061
1474,appendicitis,DecisionTreeClassifier,DBSCV,11,5,0.0061
1475,appendicitis,DecisionTreeClassifier,DBSCV,11,10,0.0061
1476,appendicitis,DecisionTreeClassifier,DBSCV,12,2,0.0060
1477,appendicitis,DecisionTreeClassifier,DBSCV,12,5,0.0061
1478,appendicitis,DecisionTreeClassifier,DBSCV,12,10,0.0062
1479,appendicitis,DecisionTreeClassifier,DBSCV,13,2,0.0061
1480,appendicitis,DecisionTreeClassifier,DBSCV,13,5,0.0061
1481,appendicitis,DecisionTreeClassifier,DBSCV,13,10,0.0062
1482,appendicitis,DecisionTreeClassifier,DBSCV,14,2,0.0062
1483,appendicitis,DecisionTreeClassifier,DBSCV,14,5,0.0062
1484,appendicitis,DecisionTreeClassifier,DBSCV,14,10,0.0064
1485,appendicitis,DecisionTreeClassifier,DBSCV,15,2,0.0063
1486,appendicitis,DecisionTreeClassifier,DBSCV,15,5,0.0062
1487,appendicitis,DecisionTreeClassifier,DBSCV,15,10,0.0062
1488,appendicitis,DecisionTreeClassifier,DBSCV,16,2,0.0063
1489,appendicitis,DecisionTreeClassifier,DBSCV,16,5,0.0062
1490,appendicitis,DecisionTreeClassifier,DBSCV,16,10,0.0063
1491,appendicitis,DecisionTreeClassifier,DBSCV,17,2,0.0061
1492,appendicitis,DecisionTreeClassifier,DBSCV,17,5,0.0061
1493,appendicitis,DecisionTreeClassifier,DBSCV,17,10,0.0062
1494,appendicitis,DecisionTreeClassifier,DBSCV,18,2,0.0062
1495,appendicitis,DecisionTreeClassifier,DBSCV,18,5,0.0062
1496,appendicitis,DecisionTreeClassifier,DBSCV,18,10,0.0062
1497,appendicitis,DecisionTreeClassifier,DBSCV,19,2,0.0061
1498,appendicitis,DecisionTreeClassifier,DBSCV,19,5,0.0060
1499,appendicitis,DecisionTreeClassifier,DBSCV,19,10,0.0061
1500,appendicitis,DecisionTreeClassifier,DOBSCV,0,2,0.0054
1501,appendicitis,DecisionTreeClassifier,DOBSCV,0,5,0.0032
1502,appendicitis,DecisionTreeClassifier,DOBSCV,0,10,0.0025
1503,appendicitis,DecisionTreeClassifier,DOBSCV,1,2,0.0053
1504,appendicitis,DecisionTreeClassifier,DOBSCV,1,5,0.0031
1505,appendicitis,DecisionTreeClassifier,DOBSCV,1,10,0.0024
1506,appendicitis,DecisionTreeClassifier,DOBSCV,2,2,0.0053
1507,appendicitis,DecisionTreeClassifier,DOBSCV,2,5,0.0032
1508,appendicitis,DecisionTreeClassifier,DOBSCV,2,10,0.0025
1509,appendicitis,DecisionTreeClassifier,DOBSCV,3,2,0.0053
1510,appendicitis,DecisionTreeClassifier,DOBSCV,3,5,0.0031
1511,appendicitis,DecisionTreeClassifier,DOBSCV,3,10,0.0024
1512,appendicitis,DecisionTreeClassifier,DOBSCV,4,2,0.0053
1513,appendicitis,DecisionTreeClassifier,DOBSCV,4,5,0.0032
1514,appendicitis,DecisionTreeClassifier,DOBSCV,4,10,0.0025
1515,appendicitis,DecisionTreeClassifier,DOBSCV,5,2,0.0053
1516,appendicitis,DecisionTreeClassifier,DOBSCV,5,5,0.0032
1517,appendicitis,DecisionTreeClassifier,DOBSCV,5,10,0.0024
1518,appendicitis,DecisionTreeClassifier,DOBSCV,6,2,0.0054
1519,appendicitis,DecisionTreeClassifier,DOBSCV,6,5,0.0031
1520,appendicitis,DecisionTreeClassifier,DOBSCV,6,10,0.0024
1521,appendicitis,DecisionTreeClassifier,DOBSCV,7,2,0.0056
1522,appendicitis,DecisionTreeClassifier,DOBSCV,7,5,0.0031
1523,appendicitis,DecisionTreeClassifier,DOBSCV,7,10,0.0024
1524,appendicitis,DecisionTreeClassifier,DOBSCV,8,2,0.0053
1525,appendicitis,DecisionTreeClassifier,DOBSCV,8,5,0.0034
1526,appendicitis,DecisionTreeClassifier,DOBSCV,8,10,0.0025
1527,appendicitis,DecisionTreeClassifier,DOBSCV,9,2,0.0053
1528,appendicitis,DecisionTreeClassifier,DOBSCV,9,5,0.0032
1529,appendicitis,DecisionTreeClassifier,DOBSCV,9,10,0.0025
1530,appendicitis,DecisionTreeClassifier,DOBSCV,10,2,0.0053
1531,appendicitis,DecisionTreeClassifier,DOBSCV,10,5,0.0033
1532,appendicitis,DecisionTreeClassifier,DOBSCV,10,10,0.0025
1533,appendicitis,DecisionTreeClassifier,DOBSCV,11,2,0.0054
1534,appendicitis,DecisionTreeClassifier,DOBSCV,11,5,0.0032
1535,appendicitis,DecisionTreeClassifier,DOBSCV,11,10,0.0025
1536,appendicitis,DecisionTreeClassifier,DOBSCV,12,2,0.0054
1537,appendicitis,DecisionTreeClassifier,DOBSCV,12,5,0.0032
1538,appendicitis,DecisionTreeClassifier,DOBSCV,12,10,0.0025
1539,appendicitis,DecisionTreeClassifier,DOBSCV,13,2,0.0053
1540,appendicitis,DecisionTreeClassifier,DOBSCV,13,5,0.0031
1541,appendicitis,DecisionTreeClassifier,DOBSCV,13,10,0.0024
1542,appendicitis,DecisionTreeClassifier,DOBSCV,14,2,0.0053
1543,appendicitis,DecisionTreeClassifier,DOBSCV,14,5,0.0032
1544,appendicitis,DecisionTreeClassifier,DOBSCV,14,10,0.0025
1545,appendicitis,DecisionTreeClassifier,DOBSCV,15,2,0.0053
1546,appendicitis,DecisionTreeClassifier,DOBSCV,15,5,0.0031
1547,appendicitis,DecisionTreeClassifier,DOBSCV,15,10,0.0024
1548,appendicitis,DecisionTreeClassifier,DOBSCV,16,2,0.0053
1549,appendicitis,DecisionTreeClassifier,DOBSCV,16,5,0.0031
1550,appendicitis,DecisionTreeClassifier,DOBSCV,16,10,0.0025
1551,appendicitis,DecisionTreeClassifier,DOBSCV,17,2,0.0053
1552,appendicitis,DecisionTreeClassifier,DOBSCV,17,5,0.0032
1553,appendicitis,DecisionTreeClassifier,DOBSCV,17,10,0.0025
1554,appendicitis,DecisionTreeClassifier,DOBSCV,18,2,0.0053
1555,appendicitis,DecisionTreeClassifier,DOBSCV,18,5,0.0033
1556,appendicitis,DecisionTreeClassifier,DOBSCV,18,10,0.0025
1557,appendicitis,DecisionTreeClassifier,DOBSCV,19,2,0.0053
1558,appendicitis,DecisionTreeClassifier,DOBSCV,19,5,0.0032
1559,appendicitis,DecisionTreeClassifier,DOBSCV,19,10,0.0025
1560,appendicitis,DecisionTreeClassifier,CBDSCV,0,2,0.0465
1561,appendicitis,DecisionTreeClassifier,CBDSCV,0,5,0.0441
1562,appendicitis,DecisionTreeClassifier,CBDSCV,0,10,0.0457
1563,appendicitis,DecisionTreeClassifier,CBDSCV,1,2,0.0468
1564,appendicitis,DecisionTreeClassifier,CBDSCV,1,5,0.0513
1565,appendicitis,DecisionTreeClassifier,CBDSCV,1,10,0.0458
1566,appendicitis,DecisionTreeClassifier,CBDSCV,2,2,0.0492
1567,appendicitis,DecisionTreeClassifier,CBDSCV,2,5,0.0449
1568,appendicitis,DecisionTreeClassifier,CBDSCV,2,10,0.0453
1569,appendicitis,DecisionTreeClassifier,CBDSCV,3,2,0.0490
1570,appendicitis,DecisionTreeClassifier,CBDSCV,3,5,0.0451
1571,appendicitis,DecisionTreeClassifier,CBDSCV,3,10,0.0458
1572,appendicitis,DecisionTreeClassifier,CBDSCV,4,2,0.0476
1573,appendicitis,DecisionTreeClassifier,CBDSCV,4,5,0.0441
1574,appendicitis,DecisionTreeClassifier,CBDSCV,4,10,0.0476
1575,appendicitis,DecisionTreeClassifier,CBDSCV,5,2,0.0450
1576,appendicitis,DecisionTreeClassifier,CBDSCV,5,5,0.0472
1577,appendicitis,DecisionTreeClassifier,CBDSCV,5,10,0.0440
1578,appendicitis,DecisionTreeClassifier,CBDSCV,6,2,0.0460
1579,appendicitis,DecisionTreeClassifier,CBDSCV,6,5,0.0502
1580,appendicitis,DecisionTreeClassifier,CBDSCV,6,10,0.0449
1581,appendicitis,DecisionTreeClassifier,CBDSCV,7,2,0.0490
1582,appendicitis,DecisionTreeClassifier,CBDSCV,7,5,0.0480
1583,appendicitis,DecisionTreeClassifier,CBDSCV,7,10,0.0447
1584,appendicitis,DecisionTreeClassifier,CBDSCV,8,2,0.0468
1585,appendicitis,DecisionTreeClassifier,CBDSCV,8,5,0.0441
1586,appendicitis,DecisionTreeClassifier,CBDSCV,8,10,0.0485
1587,appendicitis,DecisionTreeClassifier,CBDSCV,9,2,0.0485
1588,appendicitis,DecisionTreeClassifier,CBDSCV,9,5,0.0453
1589,appendicitis,DecisionTreeClassifier,CBDSCV,9,10,0.0448
1590,appendicitis,DecisionTreeClassifier,CBDSCV,10,2,0.0492
1591,appendicitis,DecisionTreeClassifier,CBDSCV,10,5,0.0536
1592,appendicitis,DecisionTreeClassifier,CBDSCV,10,10,0.0511
1593,appendicitis,DecisionTreeClassifier,CBDSCV,11,2,0.0445
1594,appendicitis,DecisionTreeClassifier,CBDSCV,11,5,0.0436
1595,appendicitis,DecisionTreeClassifier,CBDSCV,11,10,0.0477
1596,appendicitis,DecisionTreeClassifier,CBDSCV,12,2,0.0491
1597,appendicitis,DecisionTreeClassifier,CBDSCV,12,5,0.0466
1598,appendicitis,DecisionTreeClassifier,CBDSCV,12,10,0.0465
1599,appendicitis,DecisionTreeClassifier,CBDSCV,13,2,0.0471
1600,appendicitis,DecisionTreeClassifier,CBDSCV,13,5,0.0519
1601,appendicitis,DecisionTreeClassifier,CBDSCV,13,10,0.0448
1602,appendicitis,DecisionTreeClassifier,CBDSCV,14,2,0.0458
1603,appendicitis,DecisionTreeClassifier,CBDSCV,14,5,0.0484
1604,appendicitis,DecisionTreeClassifier,CBDSCV,14,10,0.0444
1605,appendicitis,DecisionTreeClassifier,CBDSCV,15,2,0.0451
1606,appendicitis,DecisionTreeClassifier,CBDSCV,15,5,0.0456
1607,appendicitis,DecisionTreeClassifier,CBDSCV,15,10,0.0489
1608,appendicitis,DecisionTreeClassifier,CBDSCV,16,2,0.0477
1609,appendicitis,DecisionTreeClassifier,CBDSCV,16,5,0.0501
1610,appendicitis,DecisionTreeClassifier,CBDSCV,16,10,0.0445
1611,appendicitis,DecisionTreeClassifier,CBDSCV,17,2,0.0468
1612,appendicitis,DecisionTreeClassifier,CBDSCV,17,5,0.0502
1613,appendicitis,DecisionTreeClassifier,CBDSCV,17,10,0.0442
1614,appendicitis,DecisionTreeClassifier,CBDSCV,18,2,0.0487
1615,appendicitis,DecisionTreeClassifier,CBDSCV,18,5,0.0472
1616,appendicitis,DecisionTreeClassifier,CBDSCV,18,10,0.0472
1617,appendicitis,DecisionTreeClassifier,CBDSCV,19,2,0.0589
1618,appendicitis,DecisionTreeClassifier,CBDSCV,19,5,0.0504
1619,appendicitis,DecisionTreeClassifier,CBDSCV,19,10,0.0491
1620,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,0,2,0.0170
1621,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,0,5,0.0173
1622,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,0,10,0.0172
1623,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,1,2,0.0209
1624,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,1,5,0.0210
1625,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,1,10,0.0214
1626,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,2,2,0.0171
1627,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,2,5,0.0170
1628,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,2,10,0.0173
1629,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,3,2,0.0226
1630,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,3,5,0.0225
1631,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,3,10,0.0223
1632,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,4,2,0.0219
1633,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,4,5,0.0220
1634,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,4,10,0.0219
1635,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,5,2,0.0167
1636,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,5,5,0.0169
1637,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,5,10,0.0173
1638,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,6,2,0.0209
1639,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,6,5,0.0210
1640,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,6,10,0.0208
1641,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,7,2,0.0219
1642,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,7,5,0.0221
1643,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,7,10,0.0222
1644,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,8,2,0.0170
1645,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,8,5,0.0174
1646,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,8,10,0.0172
1647,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,9,2,0.0164
1648,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,9,5,0.0167
1649,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,9,10,0.0166
1650,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,10,2,0.0208
1651,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,10,5,0.0208
1652,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,10,10,0.0250
1653,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,11,2,0.0217
1654,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,11,5,0.0219
1655,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,11,10,0.0219
1656,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,12,2,0.0206
1657,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,12,5,0.0209
1658,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,12,10,0.0209
1659,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,13,2,0.0207
1660,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,13,5,0.0206
1661,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,13,10,0.0209
1662,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,14,2,0.0187
1663,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,14,5,0.0188
1664,appendicitis,DecisionTreeClassifier,CBDSCV_Mini,14,10,0.0189
